121.44066977858724,31.032237061002437
121.44060689720153,31.032163569999835
121.44056647345359,31.032109418698106
121.44055299887094,31.03205139941176
121.44050808359543,31.031981776220995
121.44047215137503,31.031931492773484
121.44045867679239,31.03184639764738
121.44046316831994,31.031749698547227
121.44057096498113,31.03157563991708
121.44063384636684,31.031475072562117
121.44064732094948,31.031417052885455
121.44069223622499,31.031343561243773
121.44070571080763,31.031250729614527
121.44073715150049,31.031161765884075
121.44076859219334,31.031061198087723
121.44080003288619,31.030925818192483
121.44083596510659,31.030840722158867
121.44091232107493,31.030732418005016
121.44108749064938,31.030716945972888
121.44124020258607,31.030747890034608
121.44139740605031,31.030782702091916
121.44153664340436,31.030840722158867
121.44163545701046,31.030887138186724
121.44186901644305,31.030921950192628
121.44216096573379,31.03104185811458
121.44227325392255,31.031107614007055
121.44237206752864,31.03119270979984
121.442358592946,31.031331957295116
121.44235410141845,31.031475072562117
121.43750774319211,31.033246589503918
121.44231816919805,31.03162979152534
121.44222833864704,31.031819321909335
121.44205766060016,31.031927624814877
121.4419813046318,31.031877341338486
121.44184655880531,31.031865737455515
121.44173876214411,31.031865737455515
121.44163545701046,31.031834793760602
121.44147376201866,31.03189668114027
121.44136596535746,31.032020455777765
121.44131655855442,31.032090078939955
121.44123121953098,31.03219064563904
121.44115037203507,31.0322989481181
121.44103808384632,31.032368571074674
121.44089435496473,31.032384042835815
121.44083147357902,31.032360835193145
121.44077757524843,31.032337627544766
121.44075960913823,31.032322155776
121.44072367691783,31.032295080174563
